panel,x,y,kind
Input Space,22.51859856,7.781525612,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,-26.50896263,22.89089203,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,-2.26978755,22.25232697,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,63.70585632,11.40112877,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,18.69119072,47.08348465,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,66.89086151,10.12563133,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,-2.667649508,26.03536415,matched_mcp
Input Space,-74.89232635,15.24484444,task
Input Space,9.779640198,19.52331734,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-20.36914063,-27.23962402,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,38.23513031,-33.07607651,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,15.6002388,42.70068741,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-40.59763718,-1.977371454,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-16.30366516,24.34771156,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-17.74709129,64.84165192,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-17.03526306,44.27417755,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,5.028687477,28.76038551,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-15.74194145,46.89876175,matched_mcp
Input Space,-67.87443542,15.98483181,task
Input Space,-17.73011589,64.77764893,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,33.90703201,0.649981439,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,29.78642273,4.798329353,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,49.1041069,-18.45459938,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,-6.640988827,41.21298218,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,0.184622377,51.23291779,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,6.374929428,37.57518768,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,0.343567878,24.0668335,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,26.96842003,42.2481041,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,11.4665575,40.29953384,matched_mcp
Input Space,-74.73178101,15.31805229,task
Input Space,13.15350819,-24.1541214,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,-29.18747711,-9.8519907,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,43.59239578,-8.946020126,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,38.49423599,3.148284197,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,38.52157974,3.157123089,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,36.29722214,-1.570935488,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,3.615684509,31.36422729,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,-1.767112136,30.56049156,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,27.10804749,-2.402100325,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,-6.119377136,28.46253014,matched_mcp
Input Space,-74.73809814,15.31108665,task
Input Space,-10.39631557,-2.602140188,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,7.105073452,26.29565811,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,-17.75513649,15.43621922,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,39.20949936,-12.47639275,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,0.194390118,-2.785720348,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,25.81090927,-14.09108639,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,-13.78921986,38.99422073,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,24.04671288,38.36821747,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,13.98798943,45.70849228,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,8.353661537,41.6815033,matched_mcp
Input Space,-69.68392181,14.04074955,task
Input Space,18.92373085,-38.66110992,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,6.576724052,47.15747452,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-7.139192104,-54.60860825,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-5.703949451,-53.38594818,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-5.4515872,-57.65908813,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-2.774623632,-56.11107635,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-22.19843102,-24.97392273,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-6.134715557,-52.045681,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,48.55723953,-2.932237864,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-7.356556416,-54.54006577,matched_mcp
Input Space,-71.55892944,12.38395786,task
Input Space,-7.496487141,-55.70448685,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,7.105073452,26.29565811,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,-17.75513649,15.43621922,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,39.20949936,-12.47639275,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,0.194390118,-2.785720348,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,25.81090927,-14.09108639,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,-13.78921986,38.99422073,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,24.04671288,38.36821747,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,13.98798943,45.70849228,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,8.353661537,41.6815033,matched_mcp
Input Space,-74.73004913,15.3117466,task
Input Space,18.92373085,-38.66110992,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-9.004479408,39.74021149,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,1.035218596,25.06434059,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-20.77678299,1.134823799,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-13.8069315,-11.34964752,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,8.305580139,20.65651703,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-0.259426177,51.52508545,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-21.05421257,36.25932312,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,9.078716278,37.27745056,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,-8.758729935,33.6177063,matched_mcp
Input Space,-69.6848526,14.92226601,task
Input Space,3.779006243,45.50785065,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,-2.441828728,41.85791397,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,-1.897634983,27.46176338,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,25.27763939,-21.36944962,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,38.91701508,16.40283203,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,20.11461067,-20.72873497,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,37.55330658,-8.579021454,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,-7.336081505,27.25319672,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,-8.472892761,-54.93142319,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,38.43032837,2.278027058,matched_mcp
Input Space,-74.73594666,15.30989742,task
Input Space,-7.864142418,23.72081184,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,20.57205963,-31.02945709,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,40.74165726,-40.01914215,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,-4.100987911,2.685200691,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,20.68964005,-25.30212975,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,19.69409943,-23.75158691,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,27.47734451,-36.02675629,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,20.67139053,-25.12546349,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,24.52349663,-14.23386574,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,-8.472892761,-54.93142319,matched_mcp
Input Space,-69.74399567,14.79462433,task
Input Space,7.83776474,0.027313881,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-4.725009918,2.830316067,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-15.77506828,12.90250397,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-7.718314171,-57.54969025,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,12.81564426,48.15775681,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-2.231648445,2.036464691,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-3.550995827,2.822260618,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-17.14834023,16.35378265,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-15.41319752,16.15018845,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-19.89880562,12.83969021,matched_mcp
Input Space,-22.80506897,11.72220039,task
Input Space,-15.41542149,16.14888,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,2.167174816,39.65254974,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,1.083493829,32.56502151,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,8.562335968,-11.38997841,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,36.6657753,2.893206358,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,-6.141171932,-3.158663273,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,22.27651978,-15.97416687,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,32.31491089,-29.71275711,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,23.45903206,44.89797974,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,-9.084136963,30.0800724,matched_mcp
Input Space,-69.578125,13.8684597,task
Input Space,7.105073452,26.29565811,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,1.277487755,32.21333694,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-23.14913368,35.62722397,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-18.6744442,14.72348118,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-12.08013058,46.8355217,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,10.7684269,17.68560028,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-15.41319752,16.15018845,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-13.40294266,45.11966705,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,25.88064766,49.5630722,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-11.01653767,40.23831177,matched_mcp
Input Space,-69.68773651,14.7928915,task
Input Space,-15.41542149,16.14888,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,-10.62101746,47.55142975,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,7.578246593,23.08347321,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,-21.05421257,36.25932312,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,-20.65398026,35.67736053,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,28.5826416,9.579680443,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,-7.188759804,41.91705704,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,20.02991104,44.35380936,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,15.92109108,33.27978134,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,-7.205587864,-36.85268021,matched_mcp
Input Space,-68.36186981,18.14876747,task
Input Space,27.68216515,49.37815857,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,-8.895249367,28.09805298,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,16.73129654,9.266700745,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,5.694694996,3.773572922,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,36.35840988,3.465240479,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,7.83776474,0.027313881,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,-8.156188965,-14.80223083,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,10.67559338,-5.78276825,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,33.72995758,3.271775007,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,35.13735199,-6.06196928,matched_mcp
Input Space,-68.38262177,13.78337955,task
Input Space,36.71367264,1.765038967,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,0.06804774,27.41244698,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,66.95098114,15.40866852,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,66.94941711,15.42045689,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,67.22595978,12.58874512,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,-4.012444019,20.80837822,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,14.59463215,-9.307001114,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,-3.837548494,18.22628593,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,67.04625702,14.51491165,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,65.72817993,12.36855412,matched_mcp
Input Space,-71.89605713,14.73758411,task
Input Space,68.07180023,11.45185471,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-2.441828728,41.85791397,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-16.10048485,43.92355347,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-4.642887592,40.50684738,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-16.25922966,44.08895493,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-20.85681725,40.72211456,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-13.45847797,51.08602142,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-15.58522701,24.08008957,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,24.27060509,48.19626617,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,22.96892548,34.14340973,matched_mcp
Input Space,-44.80647278,-22.57147598,task
Input Space,-14.26058769,-14.13301468,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,-19.91341019,-21.73367119,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,34.40354156,13.52504444,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,-26.79139519,33.91001129,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,42.62202835,17.89412689,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,-29.74345207,22.24850273,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,-23.93528557,25.55854988,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,-4.754345417,37.6562767,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,3.373593092,46.62343216,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,16.03949547,-8.008891106,matched_mcp
Input Space,-72.06758118,7.01839447,task
Input Space,42.85813522,-8.766244888,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,7.105073452,26.29565811,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,-17.75513649,15.43621922,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,39.20949936,-12.47639275,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,0.194390118,-2.785720348,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,25.81090927,-14.09108639,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,-13.78921986,38.99422073,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,24.04671288,38.36821747,matched_mcp
Input Space,-70.08192444,4.449715614,task
Input Space,13.98798943,45.70849228,matched_mcp
Input Space,-70.08192444,4.449715614,task
